,SK_ID_CURR
43476,417246
43477,417247
43478,417250
43479,417251
43480,417253
43481,417254
43482,417255
43483,417256
43484,417257
43485,417258
43486,417259
43487,417260
43488,417261
43489,417263
43490,417264
43491,417265
43492,417266
43493,417267
43494,417268
43495,417338
43496,417342
43497,417349
43498,417382
43499,417388
43500,417389
43501,417393
43502,417395
43503,417397
43504,417398
43505,417401
43506,417403
43507,417406
43508,417407
43509,417408
43510,417409
43511,417411
43512,417412
43513,417414
43514,417416
43515,417417
43516,417420
43517,417421
43518,417422
43519,417423
43520,417426
43521,417427
43522,417428
43523,417429
43524,417430
43525,417431
43526,417432
43527,417433
43528,417435
43529,417436
43530,417438
43531,417439
43532,417440
43533,417441
43534,417442
43535,417443
43536,417444
43537,417445
43538,417446
43539,417447
43540,417448
43541,417449
43542,417450
43543,417451
43544,417452
43545,417453
43546,417454
43547,417455
43548,417456
43549,417457
43550,417513
43551,417544
43552,417555
43553,417567
43554,417612
43555,417625
43556,417626
43557,417627
43558,417648
43559,417735
43560,417736
43561,417749
43562,417778
43563,417863
43564,417893
43565,417895
43566,417903
43567,417910
43568,417915
43569,417925
43570,417927
43571,417940
43572,417949
43573,417950
43574,417952
43575,417956
43576,417969
43577,417970
43578,417974
43579,417975
43580,417976
43581,417980
43582,417982
43583,417983
43584,417987
43585,417988
43586,417989
43587,417990
43588,417993
43589,417994
43590,417995
43591,417996
43592,417997
43593,417998
43594,417999
43595,418000
43596,418001
43597,418002
43598,418003
43599,418004
43600,418005
43601,418006
43602,418009
43603,418011
43604,418012
43605,418013
43606,418014
43607,418015
43608,418029
43609,418030
43610,418132
43611,418217
43612,418222
43613,418237
43614,418272
43615,418343
43616,418344
43617,418345
43618,418386
43619,418387
43620,418402
43621,418436
43622,418456
43623,418458
43624,418460
43625,418487
43626,418514
43627,418519
43628,418532
43629,418539
43630,418549
43631,418555
43632,418556
43633,418558
43634,418559
43635,418562
43636,418568
43637,418576
43638,418578
43639,418580
43640,418581
43641,418582
43642,418584
43643,418585
43644,418587
43645,418591
43646,418592
43647,418593
43648,418595
43649,418596
43650,418597
43651,418598
43652,418599
43653,418600
43654,418601
43655,418602
43656,418603
43657,418604
43658,418606
43659,418607
43660,418608
43661,418609
43662,418610
43663,418611
43664,418612
43665,418613
43666,418614
43667,418615
43668,418616
43669,418618
43670,418651
43671,418652
43672,418653
43673,418658
43674,418692
43675,418749
43676,418820
43677,418843
43678,418863
43679,418915
43680,418938
43681,418957
43682,419024
43683,419061
43684,419063
43685,419076
43686,419093
43687,419131
43688,419132
43689,419138
43690,419139
43691,419141
43692,419142
43693,419143
43694,419145
43695,419149
43696,419151
43697,419152
43698,419153
43699,419154
43700,419155
43701,419156
43702,419157
43703,419158
43704,419159
43705,419162
43706,419163
43707,419165
43708,419168
43709,419169
43710,419170
43711,419171
43712,419172
43713,419173
43714,419174
43715,419175
43716,419176
43717,419177
43718,419178
43719,419270
43720,419305
43721,419330
43722,419485
43723,419491
43724,419499
43725,419513
43726,419514
43727,419535
43728,419538
43729,419582
43730,419601
43731,419611
43732,419644
43733,419648
43734,419649
43735,419656
43736,419671
43737,419677
43738,419685
43739,419688
43740,419689
43741,419690
43742,419691
43743,419698
43744,419699
43745,419701
43746,419703
43747,419704
43748,419705
43749,419746
43750,419750
43751,419767
43752,419775
43753,419783
43754,419787
43755,419788
43756,419790
43757,419791
43758,419792
43759,419794
43760,419795
43761,419797
43762,419798
43763,419799
43764,419804
43765,419805
43766,419806
43767,419808
43768,419810
43769,419811
43770,419812
43771,419815
43772,419816
43773,419817
43774,419818
43775,419820
43776,419821
43777,419824
43778,419825
43779,419826
43780,419827
43781,419828
43782,419829
43783,419830
43784,419831
43785,419832
43786,419833
43787,419834
43788,419835
43789,419836
43790,419837
43791,419838
43792,419839
43793,419840
43794,419841
43795,419842
43796,419843
43797,419913
43798,419916
43799,419955
43800,419956
43801,419992
43802,420150
43803,420160
43804,420190
43805,420195
43806,420204
43807,420207
43808,420210
43809,420214
43810,420218
43811,420219
43812,420220
43813,420242
43814,420249
43815,420254
43816,420255
43817,420258
43818,420260
43819,420263
43820,420265
43821,420271
43822,420273
43823,420274
43824,420275
43825,420277
43826,420278
43827,420279
43828,420280
43829,420281
43830,420283
43831,420284
43832,420285
43833,420286
43834,420287
43835,420288
43836,420290
43837,420291
43838,420293
43839,420294
43840,420295
43841,420296
43842,420297
43843,420298
43844,420299
43845,420300
43846,420344
43847,420345
43848,420347
43849,420348
43850,420349
43851,420350
43852,420351
43853,420352
43854,420353
43855,420354
43856,420355
43857,420356
43858,420357
43859,420358
43860,420359
43861,420360
43862,420361
43863,420362
43864,420363
43865,420364
43866,420365
43867,420366
43868,420383
43869,420436
43870,420446
43871,420554
43872,420565
43873,420569
43874,420573
43875,420574
43876,420587
43877,420589
43878,420593
43879,420594
43880,420595
43881,420598
43882,420601
43883,420602
43884,420603
43885,420607
43886,420611
43887,420613
43888,420614
43889,420615
43890,420616
43891,420617
43892,420618
43893,420619
43894,420620
43895,420621
43896,420622
43897,420623
43898,420624
43899,420625
43900,420626
43901,420627
43902,420628
43903,420629
43904,420631
43905,420633
43906,420634
43907,420635
43908,420636
43909,420637
43910,420662
43911,420727
43912,420728
43913,420733
43914,420787
43915,420789
43916,420792
43917,420797
43918,420814
43919,420833
43920,420839
43921,420841
43922,420843
43923,420844
43924,420847
43925,420849
43926,420851
43927,420853
43928,420854
43929,420855
43930,420856
43931,420857
43932,420858
43933,420859
43934,420860
43935,420861
43936,420862
43937,420863
43938,420864
43939,420866
43940,420867
43941,420868
43942,420869
43943,420870
43944,420871
43945,420872
43946,420873
43947,420874
43948,420875
43949,420876
43950,420878
43951,420879
43952,420880
43953,420881
43954,420882
43955,420883
43956,420884
43957,420885
43958,420886
43959,420887
43960,420888
43961,420905
43962,421015
43963,421200
43964,421269
43965,421272
43966,421290
43967,421323
43968,421342
43969,421349
43970,421355
43971,421356
43972,421363
43973,421365
43974,421381
43975,421383
43976,421386
43977,421394
43978,421395
43979,421399
43980,421431
43981,421467
43982,421554
43983,421557
43984,421558
43985,421562
43986,421614
43987,421690
43988,421758
43989,421776
43990,421827
43991,421828
43992,421829
43993,421848
43994,421862
43995,421863
43996,421868
43997,421884
43998,421921
43999,421924
44000,421958
44001,421961
44002,421964
44003,421968
44004,421974
44005,421975
44006,421977
44007,421978
44008,421979
44009,421980
44010,421982
44011,421985
44012,421986
44013,421987
44014,421988
44015,421989
44016,421990
44017,421991
44018,421993
44019,421994
44020,421996
44021,421997
44022,421998
44023,421999
44024,422000
44025,422001
44026,422002
44027,422004
44028,422005
44029,422007
44030,422008
44031,422010
44032,422011
44033,422012
44034,422014
44035,422015
44036,422016
44037,422017
44038,422018
44039,422019
44040,422039
44041,422041
44042,422042
44043,422043
44044,422044
44045,422045
44046,422047
44047,422048
44048,422049
44049,422050
44050,422051
44051,422053
44052,422054
44053,422055
44054,422056
44055,422057
44056,422058
44057,422059
44058,422060
44059,422063
44060,422064
44061,422065
44062,422066
44063,422067
44064,422068
44065,422069
44066,422070
44067,422071
44068,422072
44069,422074
44070,422152
44071,422210
44072,422227
44073,422308
44074,422339
44075,422368
44076,422391
44077,422407
44078,422485
44079,422491
44080,422506
44081,422508
44082,422512
44083,422513
44084,422514
44085,422518
44086,422519
44087,422523
44088,422524
44089,422525
44090,422526
44091,422527
44092,422531
44093,422533
44094,422534
44095,422536
44096,422537
44097,422538
44098,422540
44099,422541
44100,422543
44101,422544
44102,422545
44103,422546
44104,422547
44105,422548
44106,422549
44107,422550
44108,422551
44109,422552
44110,422553
44111,422554
44112,422555
44113,422556
44114,422639
44115,422667
44116,422734
44117,422748
44118,422749
44119,422796
44120,422810
44121,422839
44122,422850
44123,422891
44124,422940
44125,422962
44126,422964
44127,423009
44128,423022
44129,423041
44130,423046
44131,423052
44132,423055
44133,423061
44134,423075
44135,423076
44136,423077
44137,423081
44138,423083
44139,423087
44140,423089
44141,423091
44142,423098
44143,423105
44144,423106
44145,423107
44146,423114
44147,423116
44148,423120
44149,423121
44150,423125
44151,423132
44152,423133
44153,423134
44154,423137
44155,423138
44156,423139
44157,423140
44158,423141
44159,423143
44160,423144
44161,423145
44162,423146
44163,423147
44164,423148
44165,423149
44166,423150
44167,423151
44168,423152
44169,423153
44170,423154
44171,423155
44172,423156
44173,423157
44174,423158
44175,423159
44176,423228
44177,423237
44178,423386
44179,423416
44180,423417
44181,423489
44182,423503
44183,423522
44184,423571
44185,423574
44186,423580
44187,423621
44188,423622
44189,423624
44190,423629
44191,423631
44192,423648
44193,423651
44194,423652
44195,423658
44196,423663
44197,423664
44198,423665
44199,423668
44200,423670
44201,423671
44202,423672
44203,423679
44204,423681
44205,423687
44206,423688
44207,423690
44208,423691
44209,423693
44210,423696
44211,423698
44212,423699
44213,423700
44214,423701
44215,423702
44216,423703
44217,423704
44218,423706
44219,423707
44220,423708
44221,423709
44222,423710
44223,423711
44224,423712
44225,423713
44226,423714
44227,423715
44228,423717
44229,423718
44230,423719
44231,423720
44232,423721
44233,423722
44234,423723
44235,423724
44236,423726
44237,423730
44238,423734
44239,423735
44240,423736
44241,423737
44242,423738
44243,423739
44244,423740
44245,423741
44246,423742
44247,423743
44248,423746
44249,423747
44250,423748
44251,423749
44252,423750
44253,423751
44254,423752
44255,423753
44256,423754
44257,423755
44258,423756
44259,423800
44260,423894
44261,423938
44262,423939
44263,423940
44264,423947
44265,423957
44266,423959
44267,423966
44268,423968
44269,423972
44270,423978
44271,423979
44272,423982
44273,423983
44274,423986
44275,423990
44276,423993
44277,423994
44278,423996
44279,423998
44280,423999
44281,424000
44282,424001
44283,424002
44284,424003
44285,424004
44286,424005
44287,424006
44288,424007
44289,424008
44290,424009
44291,424010
44292,424011
44293,424012
44294,424013
44295,424014
44296,424015
44297,424016
44298,424161
44299,424189
44300,424192
44301,424198
44302,424202
44303,424203
44304,424207
44305,424208
44306,424211
44307,424214
44308,424215
44309,424216
44310,424220
44311,424222
44312,424223
44313,424232
44314,424234
44315,424235
44316,424236
44317,424241
44318,424244
44319,424245
44320,424246
44321,424248
44322,424249
44323,424251
44324,424252
44325,424253
44326,424254
44327,424255
44328,424256
44329,424257
44330,424258
44331,424259
44332,424260
44333,424261
44334,424262
44335,424264
44336,424265
44337,424266
44338,424267
44339,424268
44340,424270
44341,424271
44342,424272
44343,424273
44344,424274
44345,424275
44346,424320
44347,424354
44348,424359
44349,424360
44350,424361
44351,424362
44352,424363
44353,424364
44354,424365
44355,424491
44356,424576
44357,424639
44358,424640
44359,424653
44360,424672
44361,424708
44362,424724
44363,424725
44364,424734
44365,424755
44366,424758
44367,424765
44368,424770
44369,424773
44370,424780
44371,424784
44372,424791
44373,424797
44374,424800
44375,424807
44376,424809
44377,424812
44378,424813
44379,424816
44380,424817
44381,424820
44382,424822
44383,424823
44384,424825
44385,424826
44386,424827
44387,424828
44388,424830
44389,424831
44390,424832
44391,424833
44392,424834
44393,424835
44394,424836
44395,424837
44396,424838
44397,424839
44398,424840
44399,424841
44400,424843
44401,424845
44402,424846
44403,424847
44404,424848
44405,424849
44406,424850
44407,424851
44408,424852
44409,424853
44410,424854
44411,424856
44412,424857
44413,424947
44414,425037
44415,425039
44416,425096
44417,425107
44418,425156
44419,425191
44420,425192
44421,425230
44422,425231
44423,425237
44424,425281
44425,425301
44426,425306
44427,425312
44428,425313
44429,425317
44430,425326
44431,425330
44432,425336
44433,425338
44434,425343
44435,425345
44436,425360
44437,425364
44438,425368
44439,425369
44440,425371
44441,425372
44442,425373
44443,425374
44444,425376
44445,425379
44446,425380
44447,425381
44448,425382
44449,425383
44450,425384
44451,425385
44452,425388
44453,425389
44454,425390
44455,425391
44456,425392
44457,425394
44458,425395
44459,425396
44460,425397
44461,425398
44462,425399
44463,425400
44464,425403
44465,425404
44466,425405
44467,425406
44468,425407
44469,425408
44470,425409
44471,425411
44472,425412
44473,425413
44474,425414
44475,425415
44476,425416
44477,425418
44478,425419
44479,425423
44480,425424
44481,425425
44482,425426
44483,425429
44484,425430
44485,425431
44486,425432
44487,425433
44488,425434
44489,425435
44490,425437
44491,425438
44492,425439
44493,425440
44494,425441
44495,425442
44496,425444
44497,425446
44498,425447
44499,425448
44500,425449
44501,425450
44502,425451
44503,425453
44504,425454
44505,425455
44506,425456
44507,425457
44508,425458
44509,425459
44510,425460
44511,425461
44512,425462
44513,425511
44514,425601
44515,425810
44516,425824
44517,425830
44518,425835
44519,425838
44520,425865
44521,425877
44522,425904
44523,425905
44524,425906
44525,425909
44526,425911
44527,425913
44528,425923
44529,425932
44530,425938
44531,425939
44532,425943
44533,425944
44534,425945
44535,425946
44536,425948
44537,425950
44538,425952
44539,425954
44540,425955
44541,425957
44542,425958
44543,425959
44544,425960
44545,425961
44546,425962
44547,425964
44548,425965
44549,425966
44550,425967
44551,425968
44552,425969
44553,425970
44554,425971
44555,425972
44556,425976
44557,426050
44558,426051
44559,426052
44560,426053
44561,426124
44562,426132
44563,426154
44564,426192
44565,426235
44566,426297
44567,426387
44568,426396
44569,426436
44570,426437
44571,426460
44572,426466
44573,426469
44574,426510
44575,426617
44576,426630
44577,426631
44578,426650
44579,426688
44580,426691
44581,426855
44582,426873
44583,426890
44584,426891
44585,426895
44586,426928
44587,426929
44588,426955
44589,426957
44590,427007
44591,427009
44592,427021
44593,427023
44594,427032
44595,427036
44596,427040
44597,427041
44598,427042
44599,427044
44600,427048
44601,427050
44602,427054
44603,427057
44604,427058
44605,427059
44606,427060
44607,427062
44608,427063
44609,427064
44610,427065
44611,427067
44612,427069
44613,427070
44614,427071
44615,427072
44616,427073
44617,427074
44618,427075
44619,427076
44620,427077
44621,427078
44622,427079
44623,427080
44624,427081
44625,427082
44626,427088
44627,427109
44628,427110
44629,427111
44630,427114
44631,427115
44632,427120
44633,427121
44634,427122
44635,427125
44636,427126
44637,427127
44638,427128
44639,427129
44640,427130
44641,427131
44642,427132
44643,427133
44644,427134
44645,427135
44646,427137
44647,427138
44648,427139
44649,427140
44650,427142
44651,427143
44652,427144
44653,427145
44654,427146
44655,427147
44656,427148
44657,427149
44658,427150
44659,427151
44660,427152
44661,427153
44662,427154
44663,427155
44664,427156
44665,427157
44666,427158
44667,427159
44668,427160
44669,427161
44670,427162
44671,427163
44672,427164
44673,427165
44674,427254
44675,427263
44676,427324
44677,427330
44678,427379
44679,427465
44680,427485
44681,427489
44682,427505
44683,427567
44684,427575
44685,427578
44686,427589
44687,427612
44688,427615
44689,427618
44690,427620
44691,427622
44692,427627
44693,427628
44694,427632
44695,427634
44696,427635
44697,427637
44698,427639
44699,427640
44700,427641
44701,427642
44702,427643
44703,427645
44704,427646
44705,427647
44706,427649
44707,427650
44708,427652
44709,427653
44710,427654
44711,427655
44712,427656
44713,427657
44714,427658
44715,427659
44716,427660
44717,427661
44718,427662
44719,427663
44720,427664
44721,427665
44722,427666
44723,427667
44724,427668
44725,427669
44726,427671
44727,427672
44728,427673
44729,427676
44730,427677
44731,427703
44732,427738
44733,427809
44734,427881
44735,427949
44736,427985
44737,428047
44738,428054
44739,428080
44740,428143
44741,428162
44742,428166
44743,428187
44744,428188
44745,428189
44746,428195
44747,428196
44748,428198
44749,428200
44750,428201
44751,428204
44752,428206
44753,428207
44754,428208
44755,428210
44756,428211
44757,428212
44758,428213
44759,428215
44760,428217
44761,428218
44762,428219
44763,428220
44764,428222
44765,428223
44766,428224
44767,428225
44768,428227
44769,428228
44770,428229
44771,428230
44772,428231
44773,428232
44774,428233
44775,428234
44776,428235
44777,428236
44778,428237
44779,428238
44780,428240
44781,428241
44782,428242
44783,428243
44784,428244
44785,428311
44786,428312
44787,428313
44788,428314
44789,428409
44790,428416
44791,428423
44792,428424
44793,428463
44794,428485
44795,428517
44796,428518
44797,428561
44798,428565
44799,428590
44800,428597
44801,428614
44802,428616
44803,428621
44804,428626
44805,428629
44806,428636
44807,428647
44808,428654
44809,428659
44810,428686
44811,428690
44812,428701
44813,428708
44814,428714
44815,428722
44816,428729
44817,428745
44818,428751
44819,428757
44820,428764
44821,428774
44822,428778
44823,428783
44824,428789
44825,428797
44826,428799
44827,428801
44828,428804
44829,428806
44830,428813
44831,428816
44832,428821
44833,428832
44834,428839
44835,428842
44836,428850
44837,428859
44838,428871
44839,428907
44840,428913
44841,428920
44842,428924
44843,428928
44844,428930
44845,428933
44846,428938
44847,428944
44848,428948
44849,428963
44850,428975
44851,428979
44852,428982
44853,428984
44854,428987
44855,429015
44856,429018
44857,429028
44858,429035
44859,429037
44860,429042
44861,429055
44862,429066
44863,429067
44864,429069
44865,429077
44866,429078
44867,429083
44868,429091
44869,429093
44870,429094
44871,429103
44872,429109
44873,429121
44874,429129
44875,429134
44876,429138
44877,429164
44878,429173
44879,429182
44880,429190
44881,429199
44882,429219
44883,429224
44884,429226
44885,429230
44886,429239
44887,429243
44888,429256
44889,429266
44890,429269
44891,429294
44892,429295
44893,429297
44894,429299
44895,429302
44896,429305
44897,429308
44898,429314
44899,429318
44900,429348
44901,429356
44902,429359
44903,429372
44904,429373
44905,429384
44906,429385
44907,429398
44908,429405
44909,429407
44910,429408
44911,429412
44912,429414
44913,429415
44914,429421
44915,429422
44916,429430
44917,429432
44918,429440
44919,429442
44920,429451
44921,429459
44922,429469
44923,429471
44924,429482
44925,429483
44926,429491
44927,429493
44928,429496
44929,429498
44930,429501
44931,429502
44932,429508
44933,429509
44934,429511
44935,429528
44936,429531
44937,429539
44938,429549
44939,429555
44940,429557
44941,429567
44942,429570
44943,429576
44944,429590
44945,429591
44946,429597
44947,429600
44948,429602
44949,429604
44950,429625
44951,429626
44952,429628
44953,429634
44954,429637
44955,429666
44956,429667
44957,429670
44958,429673
44959,429678
44960,429693
44961,429702
44962,429708
44963,429737
44964,429739
44965,429740
44966,429750
44967,429770
44968,429774
44969,429777
44970,429780
44971,429809
44972,429810
44973,429831
44974,429835
44975,429838
44976,429846
44977,429851
44978,429852
44979,429856
44980,429857
44981,429866
44982,429871
44983,429873
44984,429879
44985,429882
44986,429885
44987,429890
44988,429897
44989,429933
44990,429936
44991,429948
44992,429952
44993,429967
44994,429982
44995,429989
44996,430000
44997,430003
44998,430011
44999,430019
45000,430035
45001,430042
45002,430047
45003,430048
45004,430059
45005,430060
45006,430077
45007,430080
45008,430083
45009,430086
45010,430090
45011,430103
45012,430107
45013,430114
45014,430116
45015,430124
45016,430129
45017,430132
45018,430146
45019,430155
45020,430156
45021,430160
45022,430168
45023,430170
45024,430176
45025,430177
45026,430186
45027,430187
45028,430195
45029,430198
45030,430204
45031,430210
45032,430211
45033,430213
45034,430216
45035,430217
45036,430227
45037,430253
45038,430266
45039,430274
45040,430280
45041,430301
45042,430309
45043,430313
45044,430316
45045,430319
45046,430332
45047,430346
45048,430357
45049,430359
45050,430368
45051,430376
45052,430383
45053,430389
45054,430393
45055,430394
45056,430404
45057,430405
45058,430407
45059,430433
45060,430445
45061,430446
45062,430451
45063,430452
45064,430459
45065,430466
45066,430467
45067,430473
45068,430477
45069,430483
45070,430512
45071,430521
45072,430524
45073,430529
45074,430533
45075,430536
45076,430538
45077,430540
45078,430548
45079,430549
45080,430550
45081,430566
45082,430574
45083,430576
45084,430582
45085,430585
45086,430625
45087,430627
45088,430629
45089,430637
45090,430639
45091,430641
45092,430656
45093,430659
45094,430661
45095,430671
45096,430672
45097,430673
45098,430674
45099,430676
45100,430691
45101,430698
45102,430699
45103,430708
45104,430719
45105,430726
45106,430728
45107,430730
45108,430731
45109,430732
45110,430738
45111,430770
45112,430782
45113,430785
45114,430786
45115,430806
45116,430818
45117,430819
45118,430820
45119,430835
45120,430836
45121,430837
45122,430838
45123,430839
45124,430847
45125,430853
45126,430856
45127,430876
45128,430886
45129,430887
45130,430889
45131,430927
45132,430931
45133,430939
45134,430942
45135,430949
45136,430957
45137,430960
45138,430961
45139,430962
45140,430973
45141,430975
45142,430976
45143,430981
45144,430992
45145,431007
45146,431010
45147,431013
45148,431023
45149,431027
45150,431044
45151,431056
45152,431058
45153,431065
45154,431077
45155,431080
45156,431082
45157,431088
45158,431095
45159,431100
45160,431106
45161,431107
45162,431110
45163,431114
45164,431138
45165,431144
45166,431162
45167,431170
45168,431171
45169,431176
45170,431203
45171,431211
45172,431212
45173,431215
45174,431238
45175,431241
45176,431244
45177,431254
45178,431263
45179,431278
45180,431285
45181,431286
45182,431298
45183,431305
45184,431315
45185,431323
45186,431325
45187,431334
45188,431358
45189,431372
45190,431373
45191,431374
45192,431377
45193,431386
45194,431388
45195,431395
45196,431396
45197,431413
45198,431416
45199,431418
45200,431431
45201,431444
45202,431449
45203,431467
45204,431469
45205,431479
45206,431480
45207,431481
45208,431488
45209,431492
45210,431496
45211,431497
45212,431508
45213,431511
45214,431517
45215,431520
45216,431538
45217,431540
45218,431543
45219,431545
45220,431560
45221,431561
45222,431584
45223,431591
45224,431593
45225,431625
45226,431630
45227,431633
45228,431635
45229,431649
45230,431650
45231,431651
45232,431652
45233,431667
45234,431668
45235,431672
45236,431675
45237,431680
45238,431682
45239,431683
45240,431693
45241,431697
45242,431726
45243,431731
45244,431732
45245,431744
45246,431750
45247,431755
45248,431756
45249,431757
45250,431765
45251,431766
45252,431768
45253,431770
45254,431773
45255,431775
45256,431777
45257,431778
45258,431801
45259,431807
45260,431810
45261,431815
45262,431816
45263,431823
45264,431831
45265,431837
45266,431841
45267,431845
45268,431854
45269,431857
45270,431865
45271,431866
45272,431867
45273,431869
45274,431889
45275,431899
45276,431903
45277,431909
45278,431914
45279,431916
45280,431918
45281,431931
45282,431940
45283,431948
45284,431962
45285,431965
45286,431974
45287,431976
45288,431987
45289,431988
45290,431995
45291,431999
45292,432003
45293,432005
45294,432009
45295,432011
45296,432022
45297,432028
45298,432030
45299,432037
45300,432065
45301,432070
45302,432075
45303,432078
45304,432080
45305,432085
45306,432092
45307,432111
45308,432112
45309,432115
45310,432117
45311,432118
45312,432129
45313,432132
45314,432133
45315,432145
45316,432146
45317,432148
45318,432156
45319,432167
45320,432169
45321,432188
45322,432192
45323,432221
45324,432226
45325,432231
45326,432247
45327,432252
45328,432254
45329,432263
45330,432265
45331,432271
45332,432280
45333,432282
45334,432284
45335,432291
45336,432296
45337,432298
45338,432301
45339,432309
45340,432312
45341,432320
45342,432324
45343,432330
45344,432339
45345,432356
45346,432357
45347,432362
45348,432365
45349,432366
45350,432370
45351,432377
45352,432384
45353,432391
45354,432405
45355,432406
45356,432414
45357,432415
45358,432417
45359,432419
45360,432424
45361,432425
45362,432432
45363,432438
45364,432441
45365,432444
45366,432446
45367,432452
45368,432454
45369,432473
45370,432482
45371,432489
45372,432492
45373,432495
45374,432501
45375,432507
45376,432509
45377,432510
45378,432522
45379,432525
45380,432526
45381,432527
45382,432532
45383,432535
45384,432544
45385,432547
45386,432551
45387,432553
45388,432555
45389,432560
45390,432569
45391,432577
45392,432585
45393,432590
45394,432591
45395,432594
45396,432607
45397,432608
45398,432609
45399,432612
45400,432613
45401,432616
45402,432618
45403,432622
45404,432626
45405,432639
45406,432640
45407,432642
45408,432648
45409,432653
45410,432661
45411,432668
45412,432682
45413,432686
45414,432693
45415,432695
45416,432696
45417,432698
45418,432699
45419,432702
45420,432707
45421,432712
45422,432719
45423,432724
45424,432728
45425,432737
45426,432745
45427,432746
45428,432749
45429,432752
45430,432758
45431,432769
45432,432770
45433,432771
45434,432788
45435,432804
45436,432807
45437,432830
45438,432831
45439,432842
45440,432849
45441,432876
45442,432886
45443,432888
45444,432897
45445,432918
45446,432919
45447,432920
45448,432921
45449,432930
45450,432932
45451,432943
45452,432944
45453,432951
45454,432952
45455,432965
45456,432969
45457,432981
45458,432985
45459,432986
45460,432988
45461,432991
45462,432992
45463,433002
45464,433018
45465,433019
45466,433021
45467,433024
45468,433031
45469,433035
45470,433047
45471,433050
45472,433051
45473,433055
45474,433058
45475,433069
45476,433079
45477,433098
45478,433099
45479,433104
45480,433112
45481,433117
45482,433119
45483,433130
45484,433132
45485,433158
45486,433159
45487,433162
45488,433166
45489,433169
45490,433173
45491,433174
45492,433183
45493,433184
45494,433198
45495,433205
45496,433221
45497,433271
45498,433274
45499,433276
45500,433281
45501,433283
45502,433296
45503,433300
45504,433304
45505,433308
45506,433312
45507,433313
45508,433319
45509,433332
45510,433342
45511,433343
45512,433344
45513,433345
45514,433347
45515,433350
45516,433355
45517,433356
45518,433359
45519,433361
45520,433363
45521,433370
45522,433371
45523,433374
45524,433384
45525,433390
45526,433392
45527,433396
45528,433403
45529,433405
45530,433408
45531,433410
45532,433411
45533,433424
45534,433431
45535,433432
45536,433440
45537,433441
45538,433451
45539,433452
45540,433459
45541,433463
45542,433464
45543,433470
45544,433480
45545,433482
45546,433485
45547,433494
45548,433495
45549,433496
45550,433505
45551,433509
45552,433515
45553,433518
45554,433519
45555,433527
45556,433532
45557,433535
45558,433539
45559,433561
45560,433564
45561,433566
45562,433574
45563,433575
45564,433584
45565,433591
45566,433596
45567,433598
45568,433602
45569,433606
45570,433611
45571,433617
45572,433620
45573,433628
45574,433631
45575,433651
45576,433653
45577,433657
45578,433661
45579,433662
45580,433663
45581,433668
45582,433670
45583,433680
45584,433686
45585,433709
45586,433725
45587,433731
45588,433735
45589,433745
45590,433748
45591,433754
45592,433762
45593,433766
45594,433767
45595,433779
45596,433783
45597,433785
45598,433789
45599,433794
45600,433799
45601,433800
45602,433804
45603,433816
45604,433820
45605,433829
45606,433837
45607,433840
45608,433842
45609,433849
45610,433853
45611,433862
45612,433872
45613,433882
45614,433892
45615,433896
45616,433906
45617,433913
45618,433914
45619,433957
45620,433958
45621,433965
45622,433976
45623,433984
45624,433995
45625,433996
45626,434006
45627,434007
45628,434009
45629,434019
45630,434024
45631,434026
45632,434027
45633,434034
45634,434036
45635,434037
45636,434046
45637,434050
45638,434051
45639,434052
45640,434055
45641,434061
45642,434064
45643,434108
45644,434109
45645,434121
45646,434122
45647,434140
45648,434151
45649,434156
45650,434157
45651,434160
45652,434164
45653,434167
45654,434169
45655,434173
45656,434176
45657,434177
45658,434179
45659,434180
45660,434183
45661,434192
45662,434205
45663,434209
45664,434212
45665,434214
45666,434216
45667,434222
45668,434223
45669,434224
45670,434259
45671,434261
45672,434263
45673,434264
45674,434282
45675,434283
45676,434293
45677,434317
45678,434322
45679,434326
45680,434327
45681,434328
45682,434336
45683,434340
45684,434342
45685,434350
45686,434355
45687,434375
45688,434387
45689,434390
45690,434391
45691,434408
45692,434410
45693,434423
45694,434439
45695,434442
45696,434445
45697,434448
45698,434460
45699,434465
45700,434467
45701,434468
45702,434501
45703,434504
45704,434505
45705,434507
45706,434514
45707,434535
45708,434538
45709,434542
45710,434545
45711,434554
45712,434556
45713,434568
45714,434569
45715,434571
45716,434574
45717,434579
45718,434599
45719,434604
45720,434606
45721,434607
45722,434608
45723,434610
45724,434615
45725,434616
45726,434619
45727,434658
45728,434669
45729,434675
45730,434678
45731,434680
45732,434690
45733,434698
45734,434702
45735,434704
45736,434722
45737,434727
45738,434730
45739,434735
45740,434739
45741,434765
45742,434767
45743,434784
45744,434787
45745,434788
45746,434789
45747,434790
45748,434791
45749,434802
45750,434806
45751,434807
45752,434808
45753,434815
45754,434816
45755,434817
45756,434818
45757,434830
45758,434918
45759,434920
45760,434921
45761,434922
45762,434937
45763,434948
45764,434949
45765,434952
45766,434954
45767,434957
45768,434968
45769,434974
45770,434982
45771,434986
45772,434993
45773,434995
45774,435005
45775,435013
45776,435027
45777,435034
45778,435056
45779,435060
45780,435062
45781,435068
45782,435069
45783,435071
45784,435079
45785,435086
45786,435092
45787,435099
45788,435100
45789,435108
45790,435118
45791,435120
45792,435129
45793,435132
45794,435138
45795,435139
45796,435142
45797,435147
45798,435148
45799,435151
45800,435153
45801,435154
45802,435164
45803,435173
45804,435174
45805,435179
45806,435199
